id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C07151,Alberto Oswaldo Torres Bedoya,46.0,M,Lima,La Molina,2024-09-14,Web,Consumidor
C07152,Norma Alexandra Herrera Córdoba,32.0,M,Cusco,Santiago,2024-09-12,Tienda,Familiar
C07153,Liliana Figueroa,43.0,M,Cusco,San Sebastián,2025-07-23,Web,Consumidor
C07154,Enrique Londoño,41.0,M,Lima,San Miguel,2022-06-01,Tienda,Consumidor
C07155,Marcela Estela Castro,45.0,M,Arequipa,Cercado,2025-08-17,Web,Consumidor
C07156,Stiven Nieto Ardila,41.0,F,Piura,Piura,2024-08-12,Web,Consumidor
C07157,Miguel Sánchez Guerrero,40.0,M,Trujillo,Víctor Larco,2023-05-28,Web,Consumidor
C07158,Laura Vilma Suárez,46.0,M,Arequipa,Paucarpata,2022-01-04,App,Consumidor
C07159,Lucía Andrea Contreras Ocampo,48.0,M,Lima,Los Olivos,2025-03-07,Tienda,Consumidor
C07160,Óscar Carlos Sandoval,33.0,F,Trujillo,El Porvenir,2024-04-17,App,Consumidor
C07161,Carlos Fernández,28.0,F,Lima,Jesús María,2024-06-15,App,Familiar
C07162,Luis Guillermo Mosquera Cárdenas,53.0,F,Piura,Castilla,2023-02-16,Tienda,Consumidor
C07163,Viviana María Orjuela,26.0,F,Lima,San Juan de Lurigancho,2022-06-25,Tienda,Familiar
C07164,Horacio Luis Padilla,46.0,M,Lima,Miraflores,2024-10-03,Tienda,Consumidor
C07165,Andrés Antonio Muñoz,36.0,F,Piura,Veintiséis de Octubre,2025-06-12,App,Consumidor
C07166,Dora Mercedes Arrieta Flórez,49.0,F,Trujillo,El Porvenir,2025-01-04,Tienda,Consumidor
C07167,Estiven Solano Cano,45.0,F,Lima,Miraflores,2022-09-30,App,Premium
C07168,Felipe Moreno,36.0,M,Lima,Santiago de Surco,2024-04-10,Tienda,Consumidor
C07169,Gloria Agudelo Cárdenas,36.0,M,Lima,La Molina,2022-02-07,Tienda,Familiar
C07170,Beatriz García,20.0,F,Lima,Miraflores,2023-06-17,Tienda,Familiar
C07171,Esperanza Guerra,59.0,F,Lima,San Isidro,2025-03-09,Tienda,Consumidor
C07172,Sneider Sánchez Oviedo,46.0,F,Lima,Ate,2024-04-14,Tienda,Consumidor
C07173,Fernando Pinto Espitia,27.0,F,Trujillo,El Porvenir,2025-02-23,Tienda,Consumidor
C07174,Gerardo González Jaramillo,52.0,M,Lima,San Miguel,2025-06-28,Web,Consumidor
C07175,Luz Paola Mosquera Gutiérrez,44.0,M,Piura,Piura,2024-09-26,Web,Familiar
C07176,María Yina Hoyos,47.0,F,Lima,La Molina,2024-01-20,Tienda,Familiar
C07177,Eduardo Castro,54.0,F,Lima,Comas,2022-05-23,App,Consumidor
C07178,Carlos José Ortiz,69.0,M,Piura,Veintiséis de Octubre,2025-05-11,Web,Familiar
C07179,Elena Jaimes,37.0,M,Cusco,Wanchaq,2024-07-24,Web,Familiar
C07180,Lorena Pineda Álvarez,34.0,M,Arequipa,Paucarpata,2025-08-26,Web,Consumidor
C07181,Ángel Diego Serrano,26.0,M,Lima,San Juan de Lurigancho,2025-07-24,Tienda,Consumidor
C07182,José José Ramos Caballero,62.0,M,Piura,Castilla,2022-10-14,Web,Familiar
C07183,Jaime Hernán Ardila Hurtado,27.0,M,Lima,Miraflores,2024-06-04,Web,Premium
C07184,Nelson Andrés Ardila Rodríguez,46.0,F,Trujillo,Trujillo,2023-03-19,Tienda,Consumidor
C07185,Gloria Angulo Fuentes,29.0,M,Lima,La Molina,2023-10-01,Tienda,Premium
C07186,Jefferson Martínez Camacho,33.0,M,Cusco,Santiago,2023-12-03,Tienda,Consumidor
C07187,Edith Rojas Zapata,48.0,M,Lima,Santiago de Surco,2022-11-21,Tienda,Consumidor
C07188,Cecilia Luisa Mosquera,27.0,F,Cusco,Cusco,2024-09-22,Tienda,Consumidor
C07189,Leonardo Rolando López Silva,52.0,F,Lima,San Isidro,2022-10-02,Tienda,Familiar
C07190,Mauricio Luis Rodríguez Cortés,22.0,F,Lima,Ate,2025-07-08,Tienda,Familiar
C07191,Ever Moreno,54.0,F,Lima,San Isidro,2023-01-25,Tienda,Consumidor
C07192,Patricia María Rojas Padilla,46.0,M,Piura,Veintiséis de Octubre,2025-07-08,Web,Familiar
C07193,Andrey Miranda,57.0,M,Arequipa,Paucarpata,2024-07-03,App,Consumidor
C07194,Daniela Kelly Córdoba,29.0,F,Arequipa,Paucarpata,2022-09-09,Tienda,Consumidor
C07195,Luz Ana Vega,32.0,M,Lima,Ate,2022-04-23,Tienda,Consumidor
C07196,Alfonso Franco,25.0,M,Piura,Castilla,2025-01-14,Web,Consumidor
C07197,José Alejandro Solano Murcia,39.0,M,Cusco,Wanchaq,2024-12-01,App,Consumidor
C07198,Carlos Santos,26.0,M,Arequipa,Cayma,2024-11-09,Tienda,Consumidor
C07199,Yéssica Ospina,39.0,F,Trujillo,La Esperanza,2023-09-03,Tienda,Familiar
C07200,Luis David Cárdenas,40.0,F,Lima,Los Olivos,2023-12-12,Tienda,Familiar
C07201,Eliana Duarte,18.0,M,Cusco,Wanchaq,2022-03-16,App,Familiar
C07202,José Luis Martínez,27.0,F,Trujillo,Trujillo,2023-01-05,Web,Consumidor
C07203,Andrea Amparo González Polo,29.0,F,Lima,San Miguel,2022-01-22,Web,Consumidor
C07204,Marly Teresa Castillo Moreno,22.0,F,Arequipa,Paucarpata,2024-08-25,Tienda,Familiar
C07205,Cecilia Díaz Restrepo,25.0,M,Piura,Veintiséis de Octubre,2023-11-27,Tienda,Premium
C07206,Jairo Giraldo,66.0,F,Lima,La Molina,2025-07-18,Web,Premium
C07207,Yudy Nancy Jiménez,34.0,M,Piura,Veintiséis de Octubre,2023-06-30,Tienda,Familiar
C07208,José Geovanny Rodríguez,27.0,F,Trujillo,La Esperanza,2022-06-21,Tienda,Consumidor
C07209,Alexander Castillo González,18.0,M,Cusco,Wanchaq,2022-08-16,App,Familiar
C07210,Álvaro Julio Perea Delgado,29.0,F,Piura,Castilla,2024-11-15,Tienda,Consumidor
C07211,Fernando Moreno,46.0,M,Cusco,San Sebastián,2025-06-27,Tienda,Familiar
C07212,Beatriz Margarita Álvarez,30.0,M,Cusco,San Sebastián,2025-09-11,Tienda,Consumidor
C07213,Eduardo Muñoz,24.0,M,Arequipa,Yanahuara,2024-07-27,Tienda,Familiar
C07214,Amparo Martha Pérez,45.0,M,Piura,Castilla,2023-06-03,Tienda,Familiar
C07215,Luz Bernal Guevara,41.0,F,Lima,Santiago de Surco,2023-06-19,Web,Familiar
C07216,Luz Vargas,21.0,F,Lima,La Molina,2024-07-29,Web,Consumidor
C07217,María Caicedo Alzate,26.0,M,Lima,La Molina,2023-05-21,Tienda,Consumidor
C07218,Andrés Sánchez Cruz,52.0,M,Cusco,Cusco,2025-08-29,Tienda,Familiar
C07219,Jesús Alirio Arango,26.0,M,Lima,La Molina,2022-09-26,Tienda,Familiar
C07220,Sandra Molina,57.0,F,Piura,Piura,2025-06-05,App,Consumidor
C07221,Alberto Stiven Carmona,44.0,M,Lima,Ate,2023-02-02,Web,Consumidor
C07222,Cecilia Lara Sarmiento,30.0,M,Arequipa,Yanahuara,2023-01-05,Tienda,Familiar
C07223,Carolina Rodríguez,42.0,F,Lima,Miraflores,2025-08-11,Tienda,Consumidor
C07224,Patricia Velasco Gaitán,35.0,M,Lima,Jesús María,2023-03-21,Tienda,Consumidor
C07225,Luz María Torres García,40.0,M,Lima,San Miguel,2025-05-02,App,Premium
C07226,Teresa María Castro,50.0,F,Trujillo,Víctor Larco,2024-03-11,Web,Premium
C07227,Manuel Ibarra Álvarez,41.0,F,Lima,San Isidro,2025-09-08,Tienda,Consumidor
C07228,Alexander José Hernández Leal,34.0,M,Cusco,Santiago,2022-06-03,Tienda,Familiar
C07229,Johanna Vargas Osorio,32.0,M,Lima,Jesús María,2023-01-20,Tienda,Consumidor
C07230,Paola Ruiz Gómez,62.0,M,Lima,San Miguel,2023-07-26,Tienda,Consumidor
C07231,Camilo Morales Acevedo,35.0,F,Lima,San Juan de Lurigancho,2022-04-06,App,Consumidor
C07232,Angélica Villa García,20.0,F,Lima,San Miguel,2024-10-08,Tienda,Consumidor
C07233,Juan Juan Ramírez,44.0,M,Arequipa,Paucarpata,2022-01-20,Tienda,Consumidor
C07234,César Beltrán Muñoz,36.0,F,Piura,Castilla,2022-03-25,App,Consumidor
C07235,Esteban Juan González,28.0,M,Trujillo,Trujillo,2023-04-24,Tienda,Familiar
C07236,William Luis Contreras Maldonado,33.0,F,Arequipa,Yanahuara,2022-09-14,Web,Consumidor
C07237,Doris Alba Martínez Salas,18.0,M,Arequipa,Yanahuara,2024-04-17,App,Consumidor
C07238,María Martínez,41.0,F,Lima,San Isidro,2022-10-19,Tienda,Premium
C07239,Henry Enrique Peña,46.0,F,Lima,Santiago de Surco,2024-07-05,Tienda,Familiar
C07240,Aldair Campo,20.0,M,Trujillo,Víctor Larco,2025-08-02,App,Consumidor
C07241,Inés Zuluaga Bolaños,45.0,F,Lima,Los Olivos,2024-01-21,App,Premium
C07242,Héctor Galeano Castro,53.0,F,Cusco,Wanchaq,2025-01-31,Tienda,Familiar
C07243,Enrique Contreras,28.0,M,Cusco,San Sebastián,2022-02-27,Tienda,Consumidor
C07244,Luis Carvajal Soto,40.0,M,Lima,San Juan de Lurigancho,2022-02-14,App,Premium
C07245,Hugo Nicolás Valencia,55.0,F,Lima,La Molina,2022-03-23,Web,Consumidor
C07246,Consuelo Rojas,42.0,F,Trujillo,Trujillo,2025-03-16,Tienda,Premium
C07247,Enrique Pérez Buitrago,57.0,F,Cusco,San Sebastián,2024-02-29,Tienda,Premium
C07248,Luz Guzmán,29.0,M,Piura,Veintiséis de Octubre,2025-03-20,Web,Consumidor
C07249,Lida Muñoz Rodríguez,43.0,F,Trujillo,El Porvenir,2025-06-01,Tienda,Consumidor
C07250,Yesenia López,55.0,F,Arequipa,Cayma,2024-03-15,App,Familiar
C07251,Gabriela Elena Molina,51.0,M,Lima,Jesús María,2024-11-15,App,Consumidor
C07252,Andrés Juan Castillo Guevara,32.0,F,Lima,Comas,2024-10-22,Tienda,Consumidor
C07253,Marco Flórez,50.0,M,Lima,Los Olivos,2023-12-13,Web,Consumidor
C07254,Manuel Sarmiento García,32.0,F,Cusco,Cusco,2025-01-20,Tienda,Familiar
C07255,Fernando Ortiz,48.0,F,Piura,Castilla,2024-03-05,Tienda,Familiar
C07256,Ángela Quiroz Ruiz,32.0,F,Arequipa,Paucarpata,2024-09-02,Tienda,Familiar
C07257,Felipe Roberto Mantilla,52.0,M,Lima,Comas,2023-08-09,Tienda,Consumidor
C07258,James Alejandro Bonilla Cerón,31.0,F,Lima,San Juan de Lurigancho,2024-08-13,App,Premium
C07259,Angie Luz Becerra Navarro,52.0,M,Cusco,San Sebastián,2023-09-25,Tienda,Consumidor
C07260,Fabián Paulo Bernal,37.0,F,Lima,,2022-04-30,Web,Familiar
C07261,Armando Monsalve,51.0,F,Lima,Santiago de Surco,2023-09-19,Tienda,Familiar
C07262,Felipe Roberto Mendoza Vargas,29.0,,Lima,Miraflores,2022-03-24,Tienda,Familiar
C07263,Gabriel Rivera Ramos,48.0,M,Arequipa,Paucarpata,2022-04-14,App,Consumidor
C07264,Judith Ríos Salgado,42.0,F,Lima,La Molina,2022-10-28,Tienda,Consumidor
C07265,Yenifer Ramírez,18.0,F,Lima,Comas,2025-07-10,Web,Consumidor
C07266,Nancy Dayana Henao,18.0,F,Piura,Castilla,2023-07-19,Tienda,Consumidor
C07267,María Parra Manrique,45.0,M,Cusco,Santiago,2024-07-01,Tienda,Consumidor
C07268,Martha Castro Rodríguez,29.0,F,Lima,San Juan de Lurigancho,2023-06-12,App,Premium
C07269,Alirio Ramón Caro Rivera,41.0,M,Cusco,Cusco,2025-06-01,Tienda,Consumidor
C07270,Luz Orjuela Rodríguez,36.0,F,Lima,Comas,2025-05-07,Web,Familiar
C07271,Ana Adriana Suárez Rojas,24.0,M,Piura,Veintiséis de Octubre,2023-10-02,Tienda,Premium
C07272,Dayana Murcia,65.0,M,Trujillo,Víctor Larco,2023-04-20,Tienda,Consumidor
C07273,Beatriz Karen Cárdenas Cerón,48.0,F,Lima,Comas,2022-07-24,Web,Consumidor
C07274,Mónica Josefa Rodríguez Rodríguez,43.0,F,Lima,Miraflores,2022-01-26,App,Familiar
C07275,Adalberto Javier Jaramillo González,19.0,F,Lima,Miraflores,2024-05-19,Tienda,Consumidor
C07276,José Maldonado Mendoza,56.0,F,Lima,Comas,2024-12-26,Web,Familiar
C07277,Héctor Johan Cruz Reyes,51.0,M,Piura,Veintiséis de Octubre,2025-07-28,App,Familiar
C07278,Mariela Nancy Amaya Cruz,45.0,M,Arequipa,José Luis B. y Rivero,2025-03-23,Web,Consumidor
C07279,William López Torres,46.0,F,Lima,San Miguel,2025-02-27,App,Premium
C07280,María Maricela Sandoval Barrera,51.0,F,Trujillo,Trujillo,2025-03-25,Tienda,Consumidor
C07281,Magaly García Muñoz,18.0,F,Lima,San Isidro,2024-07-07,Tienda,Consumidor
C07282,Carlos González Gómez,48.0,M,Arequipa,Cayma,2022-05-04,App,Consumidor
C07283,Ana Mercado,29.0,F,Trujillo,La Esperanza,2023-05-13,Tienda,Familiar
C07284,Andrea Aguirre,30.0,M,Lima,San Miguel,2022-10-31,Web,Familiar
C07285,José Ramírez Silva,48.0,F,Lima,San Juan de Lurigancho,2022-07-03,Tienda,Consumidor
C07286,Marcela Yaneth Ariza,38.0,M,Trujillo,La Esperanza,2024-05-10,Web,Familiar
C07287,Inés Mejía Herrera,44.0,M,Arequipa,Yanahuara,2023-01-23,Web,Consumidor
C07288,María Astrid Gómez,28.0,F,Lima,San Juan de Lurigancho,2022-06-21,Tienda,Consumidor
C07289,Derly Mendoza,31.0,F,Trujillo,El Porvenir,2024-11-04,App,Consumidor
C07290,Paola Rincón Rivas,43.0,F,Lima,La Molina,2025-01-27,Web,Familiar
C07291,Alejandra Sierra Maldonado,39.0,M,Lima,Santiago de Surco,2024-06-18,Tienda,Consumidor
C07292,Walter Nelson Ramírez Rengifo,31.0,M,Lima,Comas,2025-01-05,Tienda,Consumidor
C07293,David Felipe Rodríguez Romero,46.0,F,Trujillo,Trujillo,2022-09-23,App,Consumidor
C07294,Mary Rodríguez,23.0,M,Lima,La Molina,2025-02-03,App,Consumidor
C07295,Gerson Manuel Osorio,72.0,,Lima,Miraflores,2023-08-31,Web,Consumidor
C07296,Paola Carmen Gallego Arango,45.0,M,Arequipa,Cayma,2022-12-14,Tienda,Familiar
C07297,Juan Johan Ramírez,18.0,M,Lima,Comas,2025-04-12,Tienda,Familiar
C07298,Pilar Quintero,47.0,F,Trujillo,El Porvenir,2025-05-22,App,Consumidor
C07299,Roberto Vásquez,39.0,M,Lima,San Isidro,2022-10-05,App,Premium
C07300,Verónica Astrid Bonilla,18.0,F,Trujillo,Víctor Larco,2023-02-03,App,Consumidor
C07301,Laura Raquel Rueda,27.0,M,Cusco,Wanchaq,2025-07-06,App,Premium
C07302,Laura Sandra Velásquez,38.0,M,Cusco,Wanchaq,2022-01-10,App,Familiar
C07303,Inés Ríos,45.0,M,Trujillo,Trujillo,2023-09-07,Tienda,Consumidor
C07304,Amparo Rosa León Rojas,47.0,M,Lima,Miraflores,2024-03-26,Web,Consumidor
C07305,Luis Andrés Salamanca Moreno,49.0,M,Lima,Comas,2025-01-11,App,Premium
C07306,Alirio Duarte García,46.0,F,Piura,Castilla,2023-04-07,Tienda,Consumidor
C07307,Cecilia Ávila,39.0,F,Arequipa,Cayma,2025-04-05,Tienda,Familiar
C07308,Alejandro Roberto Murcia García,41.0,M,Cusco,Cusco,2022-09-29,Tienda,Consumidor
C07309,Mirian Becerra,23.0,M,Arequipa,Cayma,2022-03-02,App,Consumidor
C07310,Cristina Mejía,38.0,F,Trujillo,Víctor Larco,2023-05-19,Tienda,Familiar
C07311,Susana Ofelia Correa,,M,Trujillo,Víctor Larco,2025-05-28,Tienda,Consumidor
C07312,Constanza Paola Páez,21.0,M,Lima,Jesús María,2023-12-11,App,Premium
C07313,Amparo Sandra Sánchez,51.0,F,Lima,La Molina,2025-04-21,App,Familiar
C07314,Patricia Gutiérrez Díaz,42.0,M,Trujillo,Trujillo,2024-08-16,Web,Premium
C07315,Fredy Camilo Bernal,35.0,F,Lima,Los Olivos,2025-02-22,Web,Consumidor
C07316,Melba Perea Granados,34.0,F,Cusco,Wanchaq,2024-06-14,Web,Consumidor
C07317,Ana María Escobar,60.0,M,Lima,Ate,2024-08-31,Tienda,Familiar
C07318,Carlos Gómez Zuluaga,55.0,M,Arequipa,Paucarpata,2022-10-18,Tienda,Familiar
C07319,Luz Flor Arteaga Osorio,41.0,F,Trujillo,El Porvenir,2024-04-17,Tienda,Consumidor
C07320,Mery Ana Gutiérrez Rodríguez,61.0,M,Lima,Miraflores,2023-09-12,Web,Familiar
C07321,Sergio Cárdenas,19.0,M,Lima,Ate,2024-01-23,Web,Familiar
C07322,María Martha Mantilla,31.0,M,Arequipa,Cayma,2022-04-04,Tienda,Familiar
C07323,María Eugenia García,47.0,M,Lima,La Molina,2022-08-17,App,Consumidor
C07324,Antonio Alarcón,18.0,F,Arequipa,Yanahuara,2022-04-10,Tienda,Consumidor
C07325,Marcela Fernanda Ariza Blanco,31.0,M,Lima,Ate,2024-12-09,Web,Familiar
C07326,Socorro Irene Silva Londoño,29.0,F,Lima,Comas,2024-11-27,Tienda,Familiar
C07327,Ofelia Restrepo Villegas,41.0,F,Lima,Los Olivos,2024-01-25,Tienda,Consumidor
C07328,Valentina Díaz Arias,45.0,M,Piura,Piura,2024-05-21,Web,Premium
C07329,Hernán Fernando Martínez,36.0,F,Lima,Ate,2024-09-09,Web,Familiar
C07330,Henry Ramos Martínez,41.0,F,Lima,Ate,2025-02-11,App,Familiar
C07331,David Alejandro Hoyos,37.0,M,Lima,San Juan de Lurigancho,2022-08-21,Tienda,Consumidor
C07332,José Carrillo Vargas,39.0,M,Lima,Ate,2025-09-20,Web,Consumidor
C07333,Diana Jiménez Ruiz,26.0,F,Piura,Piura,2023-11-17,Tienda,Consumidor
C07334,Hernán Calderón Salas,27.0,F,Trujillo,Trujillo,2022-10-28,Tienda,Premium
C07335,Jesús Zambrano,18.0,M,Lima,Miraflores,2022-10-29,Tienda,Familiar
C07336,Flor Beatriz Zapata Marín,43.0,F,Lima,Comas,2023-01-28,Tienda,Consumidor
C07337,Constanza Gloria Rojas,24.0,M,Lima,Los Olivos,2024-11-03,App,Consumidor
C07338,Francisco Armando Córdoba García,44.0,M,Lima,Los Olivos,2023-06-03,App,Consumidor
C07339,Felix Germán Erazo,36.0,F,Piura,Piura,2024-02-06,Tienda,Consumidor
C07340,Camilo Castro,32.0,F,Lima,San Juan de Lurigancho,2025-02-28,Tienda,Consumidor
C07341,Rafael Ríos Carvajal,27.0,F,Lima,Miraflores,2023-09-24,Tienda,Consumidor
C07342,Beatriz Jiménez Suárez,24.0,F,Lima,Comas,2023-03-09,App,Familiar
C07343,Esperanza Leonor Rivera,41.0,M,Lima,Santiago de Surco,2025-09-23,Web,Consumidor
C07344,Fabiola Luz Mosquera,23.0,F,Cusco,Santiago,2024-08-18,Tienda,Familiar
C07345,Reinaldo Contreras,18.0,M,Lima,San Juan de Lurigancho,2022-01-14,Web,Premium
C07346,Miguel Valderrama,60.0,M,Lima,Jesús María,2022-09-14,Tienda,Consumidor
C07347,Martha Espinosa Mantilla,48.0,F,Arequipa,Cayma,2023-04-06,App,Consumidor
C07348,Augusto Augusto Restrepo,19.0,F,Trujillo,Trujillo,2025-06-07,Web,Consumidor
C07349,Orlando Ortiz Alarcón,42.0,M,Lima,Ate,2022-06-15,Tienda,Consumidor
C07350,María Lady Alarcón Flórez,48.0,F,Lima,San Miguel,2022-10-28,App,Familiar
C07351,Isabel Lilia Correa Henao,35.0,M,Arequipa,Cercado,2023-05-21,Tienda,Familiar
C07352,Laura Deisy Hernández Sánchez,37.0,F,Trujillo,Trujillo,2025-08-26,App,Consumidor
C07353,Ana Leonor Ariza Escobar,38.0,M,Lima,Miraflores,2024-10-24,Tienda,Familiar
C07354,Marlon Pulido,28.0,F,Trujillo,La Esperanza,2024-06-08,Web,Consumidor
C07355,Amanda Buitrago,37.0,F,Lima,Comas,2025-06-20,Tienda,Consumidor
C07356,Daniela Betty Ortiz Ruiz,33.0,M,Lima,La Molina,2023-03-04,App,Consumidor
C07357,Yohana Ríos Miranda,22.0,F,Trujillo,El Porvenir,2022-07-17,Web,Consumidor
C07358,Milena Álvarez Gutiérrez,18.0,F,Arequipa,Cercado,2022-12-21,Web,Familiar
C07359,Augusto Palacios,35.0,F,Lima,Miraflores,2022-02-06,Web,Consumidor
C07360,Ovidio Pérez Valencia,42.0,M,Lima,Ate,2024-10-16,Web,Consumidor
C07361,Cristina Rosa Mejía Romero,20.0,F,Lima,San Miguel,2024-06-30,Tienda,Premium
C07362,Gregorio Martínez Martínez,37.0,F,Trujillo,La Esperanza,2023-05-26,Tienda,Familiar
C07363,Marta Lina Angulo,58.0,F,Lima,La Molina,2025-03-23,Tienda,Familiar
C07364,Mery Sonia Contreras Olaya,52.0,M,Piura,Castilla,2024-07-28,Tienda,Premium
C07365,Adriana Elizabeth Ortiz,18.0,M,Arequipa,Paucarpata,2023-07-09,Tienda,Premium
C07366,Ruth Montes,34.0,F,Trujillo,Trujillo,2022-08-27,Tienda,Consumidor
C07367,Silvia Caicedo,46.0,M,Lima,Miraflores,2024-03-06,Tienda,Consumidor
C07368,Rosa Rodríguez,41.0,M,Lima,San Isidro,2022-10-27,Tienda,Premium
C07369,Rosa Mayra Triana Tamayo,38.0,F,Lima,La Molina,2022-08-04,App,Consumidor
C07370,Johana Kelly Díaz Rodríguez,34.0,F,Arequipa,Cercado,2024-01-06,Tienda,Consumidor
C07371,Eliecer Alexander Morales,26.0,F,Piura,Piura,2023-02-10,Web,Consumidor
C07372,Henry Vargas,40.0,M,Lima,San Isidro,2024-06-03,App,Consumidor
C07373,Carlos Arturo López Rivera,41.0,M,Lima,San Miguel,2025-06-27,App,Familiar
C07374,Jesús José Narváez,38.0,F,Lima,San Miguel,2023-08-18,App,Consumidor
C07375,Nelson Stiven Peña,31.0,M,Trujillo,Víctor Larco,2023-11-21,Tienda,Consumidor
C07376,Felipe Córdoba,65.0,F,Lima,San Isidro,2024-04-27,Tienda,Consumidor
C07377,María Martha López,50.0,M,Lima,San Juan de Lurigancho,2024-06-22,App,Familiar
C07378,Augusto Estiven García Hernández,28.0,F,Lima,Comas,2024-03-19,Tienda,Familiar
C07379,Camilo Iván Mena,45.0,M,Lima,San Miguel,2025-09-23,App,Familiar
C07380,William Benjamín Andrade Pérez,35.0,F,Lima,San Miguel,2023-11-03,Tienda,Premium
C07381,Jaime Manuel Moreno Guerrero,48.0,M,Lima,Jesús María,2025-09-16,Web,Familiar
C07382,Silvia Shirley González,33.0,F,Arequipa,Cayma,2022-10-14,Tienda,Consumidor
C07383,Carolina López,34.0,F,Cusco,San Sebastián,2025-04-13,Tienda,Consumidor
C07384,Margoth Agudelo,39.0,M,Cusco,Cusco,2024-08-09,Tienda,Consumidor
C07385,Yadira García,33.0,F,Trujillo,Trujillo,2022-01-07,Web,Consumidor
C07386,Alejandro Eder Ceballos Hernández,38.0,M,Lima,San Isidro,2023-09-21,Tienda,Consumidor
C07387,Javier Ocampo,26.0,M,Cusco,Cusco,2024-01-14,Web,Consumidor
C07388,Milena Parra Ospino,51.0,F,Trujillo,Trujillo,2023-10-02,App,Consumidor
C07389,Isabel Angie Vergara Meneses,26.0,F,Lima,Jesús María,2025-07-29,Web,Consumidor
C07390,Olga Milena Vargas,39.0,F,Cusco,Wanchaq,2022-12-17,App,Consumidor
C07391,Yerson Erazo Álvarez,44.0,M,Arequipa,Cercado,2022-09-27,Tienda,Premium
C07392,Pilar Diana Herrera Hurtado,28.0,M,Arequipa,Paucarpata,2024-01-31,App,Familiar
C07393,Johanna Sara Pérez,47.0,F,Lima,San Miguel,2023-07-01,Tienda,Familiar
C07394,Angélica Mosquera,26.0,F,Lima,Los Olivos,2022-02-19,Tienda,Consumidor
C07395,Valentina Elsa Álvarez Vallejo,50.0,F,Cusco,Cusco,2022-02-19,Web,Consumidor
C07396,María Rodríguez Estrada,48.0,F,Lima,Los Olivos,2023-09-27,Tienda,Consumidor
C07397,Adriana Ordóñez,51.0,M,Lima,San Juan de Lurigancho,2023-05-10,Tienda,Consumidor
C07398,Dario Luis Rodríguez Rodríguez,32.0,F,Arequipa,Cayma,2023-06-26,Tienda,Premium
C07399,Elizabeth Elizabeth Hurtado Sánchez,28.0,M,Trujillo,La Esperanza,2025-02-10,Web,Familiar
C07400,Oswaldo Morales,24.0,F,Lima,San Isidro,2023-01-20,App,Consumidor
C07401,Milena Cortés,35.0,M,Lima,Jesús María,2023-03-03,App,Consumidor
C07402,Yanet Rosa Leal,27.0,M,Cusco,Wanchaq,2025-05-29,Tienda,Familiar
C07403,Antonio Steven Mendoza Díaz,74.0,F,Arequipa,Cercado,2022-11-06,Tienda,Consumidor
C07404,Mauricio Barrera,47.0,M,Lima,Los Olivos,2022-06-21,Web,Consumidor
C07405,Maritza Hernández Moreno,37.0,F,Lima,Miraflores,2023-03-04,Web,Consumidor
C07406,Alejandra Oviedo Vega,47.0,M,Trujillo,Trujillo,2023-01-04,Web,Consumidor
C07407,José Ocampo Hernández,41.0,F,Lima,Comas,2023-01-27,Tienda,Familiar
C07408,Fernando Rafael Díaz Escobar,27.0,F,Lima,Los Olivos,2022-07-07,Tienda,Consumidor
C07409,Hugo Molina,,F,Lima,,2025-04-21,Tienda,Consumidor
C07410,Luz Cristina Burbano,56.0,M,Lima,Ate,2023-02-06,Tienda,Familiar
C07411,Leonardo Rueda Angarita,40.0,F,Lima,Ate,2022-06-07,Tienda,Consumidor
C07412,Gloria Ruiz Vargas,38.0,F,Lima,San Miguel,2022-01-05,App,Familiar
C07413,Laura Leidy Hernández,25.0,M,Trujillo,El Porvenir,2023-01-28,Tienda,Consumidor
C07414,Vilma Milena Gómez Arias,18.0,M,Lima,Los Olivos,2024-04-04,Web,Consumidor
C07415,Robinson León Loaiza Sánchez,,F,Lima,San Isidro,2023-03-06,Tienda,Familiar
C07416,María Cuesta,27.0,F,Lima,San Miguel,2025-03-04,Tienda,Familiar
C07417,Rocío Irma Rojas,29.0,F,Trujillo,El Porvenir,2022-02-16,Tienda,Consumidor
C07418,Hilda Luz López Arrieta,29.0,F,Lima,La Molina,2025-03-21,Tienda,Premium
C07419,José Hernán Sánchez,46.0,M,Trujillo,El Porvenir,2024-01-17,App,Consumidor
C07420,Henry Flórez,67.0,F,Lima,La Molina,2025-08-17,Tienda,Premium
C07421,Amparo Patricia Morales Arboleda,45.0,F,Arequipa,Paucarpata,2023-05-24,Tienda,Familiar
C07422,Erika Viviana García,39.0,F,Arequipa,José Luis B. y Rivero,2022-05-11,Web,Consumidor
C07423,Gloria Pérez,35.0,M,Lima,Los Olivos,2024-06-07,Tienda,Consumidor
C07424,Jaime Antonio Durán,44.0,M,Trujillo,Trujillo,2023-10-09,App,Premium
C07425,Adolfo Pinto,45.0,M,Arequipa,Cayma,2025-01-17,Tienda,Familiar
C07426,Nelson Romero,39.0,M,Trujillo,El Porvenir,2024-01-17,Web,Consumidor
C07427,Fernando Ríos,38.0,M,Lima,Ate,2025-06-03,Web,Familiar
C07428,Luis Juan Ruiz,39.0,F,Arequipa,Paucarpata,2024-12-04,App,Consumidor
C07429,Libardo Martín Pulido Medina,47.0,F,Piura,Veintiséis de Octubre,2025-08-06,Tienda,Consumidor
